equipmentName,itemType,cardId,cardName,cardType,weaponStrategyId,weaponStrategyName,cardCopyEligible,baseCopiesFromOneItem,maxCopiesFromOneItem,copy2Unlock,copy3Unlock,copyLimitRule,copyAuditStatus
Monster Tooth Necklace,weapon,monsterToothNecklaceOpeningStrike,Monster Tooth Necklace — Opening Strike,attack,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Monster Tooth Necklace,weapon,monsterToothNecklaceTechnique,Monster Tooth Necklace — Technique,skill,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Monster Tooth Necklace,weapon,monsterToothNecklacePayoff,Monster Tooth Necklace — Payoff,reaction,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Musk Bomb,tool,muskBombUse,Musk Bomb — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Musk Bomb,tool,muskBombContingency,Musk Bomb — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nightmare Quiver,weapon,nightmareQuiverOpeningStrike,Nightmare Quiver — Opening Strike,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nightmare Quiver,weapon,nightmareQuiverTechnique,Nightmare Quiver — Technique,skill,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nightmare Quiver,weapon,nightmareQuiverPayoff,Nightmare Quiver — Payoff,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Flute (Hunt Phase),tool,nuclearFluteHuntPhaseHuntCall,Nuclear Flute (Hunt Phase) — Hunt Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Flute (Hunt Phase),tool,nuclearFluteHuntPhaseEcho,Nuclear Flute (Hunt Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Flute (Showdown Phase),tool,nuclearFluteShowdownPhaseWarCall,Nuclear Flute (Showdown Phase) — War Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Flute (Showdown Phase),tool,nuclearFluteShowdownPhaseEcho,Nuclear Flute (Showdown Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Knife,weapon,nuclearKnifeOpeningCut,Nuclear Knife — Opening Cut,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Knife,weapon,nuclearKnifeTechnique,Nuclear Knife — Technique,skill,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Knife,weapon,nuclearKnifePayoff,Nuclear Knife — Payoff,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Scythe,weapon,nuclearScytheOpeningStrike,Nuclear Scythe — Opening Strike,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Scythe,weapon,nuclearScytheTechnique,Nuclear Scythe — Technique,skill,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Nuclear Scythe,weapon,nuclearScythePayoff,Nuclear Scythe — Payoff,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Oxidized Beacon Guard,offhand,oxidizedBeaconGuardShieldWall,Oxidized Beacon Guard — Shield Wall,skill,partySupport,Party Support Weapon,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Oxidized Beacon Guard,offhand,oxidizedBeaconGuardAnsweringBash,Oxidized Beacon Guard — Answering Bash,reaction,partySupport,Party Support Weapon,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Oxidized Beast Katar,weapon,oxidizedBeastKatarOpeningCut,Oxidized Beast Katar — Opening Cut,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Oxidized Beast Katar,weapon,oxidizedBeastKatarTechnique,Oxidized Beast Katar — Technique,skill,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Oxidized Beast Katar,weapon,oxidizedBeastKatarPayoff,Oxidized Beast Katar — Payoff,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Oxidized Lantern Knife,weapon,oxidizedLanternKnifeOpeningCut,Oxidized Lantern Knife — Opening Cut,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
